ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
b8542161-8a82-44a4-865e-2675198a205f,9f955da9-0f58-43a4-b1f4-4b1d8cfb5adb,271.0,76.0,20,27,2,2,4,Closed,0.0,2026-06-18 15:45:04,2026-06-18 15:45:30,2026-06-18 16:09:04,2026-06-18 15:46:04,2026-06-18 16:00:04
558191bf-e5d2-4907-acba-5dc02deda622,a394c21c-58c6-4e00-8b8b-337b8d4a1e1c,498.0,12.0,50,19,6,3,3,Closed,55.71,2026-06-18 14:57:24,2026-06-18 14:59:47,2026-06-18 15:48:24,2026-06-18 14:58:24,2026-06-18 15:12:24
d6a440b1-59b6-44e7-a99f-4f62a6e0e253,9868ff07-4945-4020-93fe-16396f551429,93.0,76.0,23,8,3,2,1,Closed,0.0,2026-06-18 16:06:03,2026-06-18 16:06:33,2026-06-18 16:25:03,2026-06-18 16:07:03,2026-06-18 16:21:03
d19dedc8-f46d-4be6-89f8-d53e1481c005,1ff875b1-3d51-4b55-ae6f-5f8d6f69f1e2,158.0,11.0,47,5,8,3,2,Resolved,120.01,2026-06-18 15:16:56,2026-06-18 15:17:25,2026-06-18 16:14:56,2026-06-18 15:17:56,2026-06-18 15:31:56
027ee964-a590-4c47-94fa-41ba3277c135,3753cc77-bc9f-4d99-b312-c11de0662507,223.0,61.0,49,22,10,2,3,Resolved,217.53,2026-06-18 14:14:45,2026-06-18 14:15:32,2026-06-18 14:36:45,2026-06-18 14:15:45,2026-06-18 14:29:45
cb4e4384-9ebb-4b5d-b618-435f6ecf13d5,a2d6053a-3f7d-4856-b534-2cff9452c3be,185.0,55.0,6,16,1,3,2,Closed,32.79,2026-06-18 15:21:15,2026-06-18 15:21:57,2026-06-18 16:00:15,2026-06-18 15:22:15,2026-06-18 15:36:15
f2e3e81d-24b9-4beb-87d4-2034a93fb97d,59f5d816-36e1-411c-84f9-1087a0c9f7c2,147.0,41.0,37,11,10,3,4,Closed,0.0,2026-06-18 15:43:32,2026-06-18 15:43:44,2026-06-18 15:51:32,2026-06-18 15:44:32,2026-06-18 15:58:32
0edd2b6a-edc5-4dff-8ebe-12b3f0176290,271b3bae-44b2-4d2e-9f49-600b552292a0,258.0,62.0,8,2,4,3,1,Closed,0.0,2026-06-18 14:44:36,2026-06-18 14:45:10,2026-06-18 15:43:36,2026-06-18 14:45:36,2026-06-18 14:59:36
18496a70-01b8-4413-ba18-f0a1f0b8c242,a1fd7278-dc36-4279-b742-2e51774f95df,173.0,122.0,35,26,5,1,3,Closed,83.71,2026-06-18 15:48:34,2026-06-18 15:48:45,2026-06-18 15:58:34,2026-06-18 15:49:34,2026-06-18 16:03:34
c4dc3c75-1c93-477e-8ec1-5425a5487894,a2f39ee1-7694-49a2-a5e9-6525247d6fd5,401.0,99.0,51,17,8,4,4,Closed,0.0,2026-06-18 15:41:31,2026-06-18 15:41:43,2026-06-18 15:51:31,2026-06-18 15:42:31,2026-06-18 15:56:31
6a7a988d-5c42-4ec1-b1ac-35835ad18a81,c17b2631-4de2-4531-95ee-779367ecc746,254.0,8.0,40,22,7,2,1,Closed,0.0,2026-06-18 15:00:27,2026-06-18 15:01:19,2026-06-18 15:05:27,2026-06-18 15:01:27,2026-06-18 15:15:27
aecd8185-7697-4565-a8bb-b47aafd33b84,b80683cf-31d0-4517-bac0-837341beecc3,212.0,57.0,9,11,8,4,3,Resolved,0.0,2026-06-18 15:30:10,2026-06-18 15:30:28,2026-06-18 15:38:10,2026-06-18 15:31:10,2026-06-18 15:45:10
25ae3891-99f7-4cd5-be12-788102e74dac,29e36423-79da-4bb4-8584-155401a4eb9c,205.0,23.0,10,7,7,4,3,Closed,0.0,2026-06-18 16:14:13,2026-06-18 16:15:06,2026-06-18 17:04:13,2026-06-18 16:15:13,2026-06-18 16:29:13
e3315624-1ff5-4ac8-be41-6948f533e9f7,6c7b4810-1c08-44ff-b92e-9d4e42d7f94c,105.0,80.0,36,29,10,2,1,Closed,0.0,2026-06-18 16:33:59,2026-06-18 16:34:27,2026-06-18 17:27:59,2026-06-18 16:34:59,2026-06-18 16:48:59
5f2a8253-1409-479f-ad04-0e8271025a21,9d854e4a-739d-4517-9ec3-0c97afc4ae88,271.0,85.0,38,29,1,3,3,Closed,0.0,2026-06-18 14:43:23,2026-06-18 14:43:58,2026-06-18 15:25:23,2026-06-18 14:44:23,2026-06-18 14:58:23
1184cd0d-1c5b-41d5-8533-cf91014a8fd8,201a702d-dae0-4df1-a5b9-e73e826f2df7,87.0,72.0,48,12,9,3,4,Closed,27.24,2026-06-18 15:09:55,2026-06-18 15:10:18,2026-06-18 15:45:55,2026-06-18 15:10:55,2026-06-18 15:24:55
4070f985-d019-46eb-8d41-07611be064a7,d1987411-629e-4877-86ba-9cfa0ee73029,459.0,38.0,10,26,10,1,4,Closed,0.0,2026-06-18 15:40:49,2026-06-18 15:42:28,2026-06-18 16:42:49,2026-06-18 15:41:49,2026-06-18 15:55:49
e5e434b2-6490-4427-9303-b95ff14ff261,221d141f-deaf-4062-8f5d-91f77c74959e,103.0,10.0,56,18,4,3,4,Closed,0.0,2026-06-18 16:14:01,2026-06-18 16:23:22,2026-06-18 16:24:22,2026-06-18 16:15:01,2026-06-18 16:29:01
f20e3be3-8385-46a3-bee1-221da1907476,680aa31f-6cd2-4aa7-83d2-7ebf071c093c,362.0,66.0,51,7,7,3,4,Resolved,78.66,2026-06-18 16:22:37,2026-06-18 16:23:11,2026-06-18 17:15:37,2026-06-18 16:23:37,2026-06-18 16:37:37
