ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
471133b7-5ff9-47ce-b441-71b5f8667b2c,e349d37e-9f22-45df-9e55-baee0167173e,319.0,100.0,48,5,8,4,2,Closed,0.0,2026-06-18 14:17:20,2026-06-18 14:17:56,2026-06-18 15:02:20,2026-06-18 14:18:20,2026-06-18 14:32:20
5a0ed024-82b3-4096-9391-85431bdcb112,9a006fb3-7aac-45f7-9d3d-b4c6e100c508,480.0,15.0,33,19,3,1,2,Closed,45.91,2026-06-18 13:13:05,2026-06-18 13:13:21,2026-06-18 13:22:05,2026-06-18 13:14:05,2026-06-18 13:28:05
e43c54e1-1a00-4e14-aa01-1cc1c7dc0de7,2ec79b77-7092-4e78-b754-9ae21dca0fec,355.0,54.0,11,4,7,2,3,Resolved,47.81,2026-06-18 14:22:13,2026-06-18 14:22:39,2026-06-18 14:26:13,2026-06-18 14:23:13,2026-06-18 14:37:13
06b295fd-ae3c-4e58-bc50-fef90d22d9a1,20d045f2-dec7-4941-be61-fd7c755bf7f5,254.0,89.0,7,29,1,3,4,Resolved,60.97,2026-06-18 14:38:57,2026-06-18 14:39:49,2026-06-18 14:51:57,2026-06-18 14:39:57,2026-06-18 14:53:57
c4477655-a018-4954-b49b-1b2c1d5eff22,7da57151-ae1e-4f7b-85ca-2f0ec7c5ab9f,439.0,51.0,17,12,6,3,4,Closed,0.0,2026-06-18 14:52:18,2026-06-18 14:58:35,2026-06-18 15:04:18,2026-06-18 14:53:18,2026-06-18 15:07:18
4e1e41df-9cb0-4761-9885-53746f517734,c9c5c748-226a-4a2c-91f9-5a6e7577e257,319.0,84.0,39,11,7,1,4,Resolved,189.1,2026-06-18 14:37:13,2026-06-18 14:37:27,2026-06-18 14:45:13,2026-06-18 14:38:13,2026-06-18 14:52:13
6f360051-fe56-46d8-9875-ddcaf6db8c50,4b3a8299-04fb-4e3c-8ed6-2cc5d0723757,363.0,65.0,97105,19,6,3,3,Resolved,0.0,2026-06-18 14:39:36,2026-06-18 14:40:11,2026-06-18 14:49:36,2026-06-18 14:40:36,2026-06-18 14:54:36
cd373f74-5226-4254-afcb-20ae7c19790a,3fcc3a89-df8a-4d2c-90b5-7c6b9b3e8620,94.0,78.0,58,8,8,2,3,Resolved,0.0,2026-06-18 13:45:45,2026-06-18 13:45:57,2026-06-18 13:56:45,2026-06-18 13:46:45,2026-06-18 14:00:45
23584a2a-b344-44a6-a09c-38834dfa1323,c866f1d8-5aa5-455c-96b8-246d74136eac,457.0,44.0,34,5,2,1,4,Resolved,0.0,2026-06-18 14:50:57,2026-06-18 14:51:10,2026-06-18 15:00:57,2026-06-18 14:51:57,2026-06-18 15:05:57
230896fb-9837-423f-b68b-748e7e4ae530,de31fa16-96c1-4ab1-ba5c-17b3276ef776,448.0,81.0,25,12,6,3,1,Resolved,0.0,2026-06-18 15:12:12,2026-06-18 15:13:02,2026-06-18 15:15:12,2026-06-18 15:13:12,2026-06-18 15:27:12
5314807b-fe26-40e5-9b0f-73a5450171c7,d01936ed-daa7-4273-925a-bda0db4feef5,364.0,58.0,5,19,2,2,2,Closed,77.64,2026-06-18 14:26:06,2026-06-18 14:26:57,2026-06-18 14:36:06,2026-06-18 14:27:06,2026-06-18 14:41:06
2120f51f-cb73-49dc-ad51-093f6efc5917,25fa4c78-20dd-43fb-8f73-ece9132c39f7,111.0,85.0,2,13,9,4,1,Resolved,0.0,2026-06-18 13:25:29,2026-06-18 13:26:23,2026-06-18 13:34:29,2026-06-18 13:26:29,2026-06-18 13:40:29
6c15fbec-a4ba-44dd-bd80-2ae54443b60f,b98ec2af-ccad-475b-ac22-6b9aa0eaa92d,429.0,78.0,46,2,5,2,4,Resolved,0.0,2026-06-18 13:10:47,2026-06-18 13:20:06,2026-06-18 13:33:47,2026-06-18 13:11:47,2026-06-18 13:25:47
aa6ae32b-883a-416f-99e4-887f931d9344,c54e1712-bad4-4c5a-8240-3d972a578c36,49.0,79.0,50,16,10,4,2,Closed,0.0,2026-06-18 14:37:29,2026-06-18 14:38:22,2026-06-18 15:13:29,2026-06-18 14:38:29,2026-06-18 14:52:29
33ebf3f7-7cb7-414c-b8fc-f107645d77a7,751b5343-82d9-408c-bf6b-70e18c20af27,70.0,69.0,14,13,6,4,2,Closed,0.0,2026-06-18 14:19:15,2026-06-18 14:19:45,2026-06-18 14:33:15,2026-06-18 14:20:15,2026-06-18 14:34:15
7e4a11eb-0f67-4df7-a081-b6733071fe86,d27ff91f-4aa6-4e55-a639-d4595093fc46,308.0,35.0,2,29,5,3,1,Resolved,0.0,2026-06-18 13:27:56,2026-06-18 13:28:39,2026-06-18 13:40:56,2026-06-18 13:28:56,2026-06-18 13:42:56
a18e1f2b-347c-4386-a11a-2b6920610ef8,c1b5466c-6069-4bad-96c3-1988bb9d93b5,176.0,80.0,20,5,6,1,3,Resolved,47.33,2026-06-18 13:47:11,2026-06-18 13:50:35,2026-06-18 14:30:11,2026-06-18 13:48:11,2026-06-18 14:02:11
