ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
0542da26-1880-42ef-a0d6-6db2147b3855,1fbbb71a-e1a0-403c-96d0-0793d4884be1,290,77,58,19,1,3,2,Resolved,14.04,2026-06-14 12:19:05,2026-06-14 12:19:52,2026-06-14 12:46:05,2026-06-14 12:20:05,2026-06-14 12:34:05
4b1280a1-6d3b-4572-8a82-b56c3052b196,12f8cbef-b525-4340-86b6-74a258e92a5f,86,14,4,4,5,2,1,Resolved,0.0,2026-06-14 12:42:08,2026-06-14 12:42:32,2026-06-14 12:44:08,2026-06-14 12:43:08,2026-06-14 12:57:08
245562eb-4306-4b2b-bcef-6446c6e8363c,39301ef2-f0dd-4f45-a267-96a6c00c00cc,293,29,50,10,4,3,4,Resolved,112.11,2026-06-14 11:55:01,2026-06-14 12:02:11,2026-06-14 12:43:01,2026-06-14 11:56:01,2026-06-14 12:10:01
25dc6a83-059f-42db-ac79-282a14cc3b52,f7ebc26b-863b-49ee-b8b4-38dd0b2c9455,349,15,58,24,6,1,2,Resolved,0.0,2026-06-14 11:45:49,2026-06-14 11:46:40,2026-06-14 12:04:49,2026-06-14 11:46:49,2026-06-14 12:00:49
c68e1a91-c993-4218-be13-1093a0448460,f0bfd0d6-4c2d-4846-8834-afd083156fe8,481,59,14,1,5,2,2,Closed,0.0,2026-06-14 11:39:40,2026-06-14 11:41:56,2026-06-14 11:47:40,2026-06-14 11:40:40,2026-06-14 11:54:40
1209502b-5516-4c04-a9bf-d5c46bdddb73,77e5860c-57a5-469e-bba5-0e8382bdf77f,367,13,2,25,6,1,4,Resolved,0.0,2026-06-14 11:19:52,2026-06-14 11:20:30,2026-06-14 11:25:52,2026-06-14 11:20:52,2026-06-14 11:34:52
ae91a7c8-04a4-45e1-b2ed-5ca4bf373e39,21f0c3e1-0e99-4fbc-aa3e-5e61cd957c77,58,64,5,17,1,3,3,Closed,0.0,2026-06-14 11:41:57,2026-06-14 11:42:45,2026-06-14 12:37:57,2026-06-14 11:42:57,2026-06-14 11:56:57
9f26e5dd-bca2-4f71-b62a-0ab40367150a,e2cdc413-0f0d-42c8-828a-ba9d990d202d,204,59,1,30,3,3,4,Closed,0.0,2026-06-14 10:50:56,2026-06-14 10:51:40,2026-06-14 11:50:56,2026-06-14 10:51:56,2026-06-14 11:05:56
b58d16ba-57b8-458e-ace4-69976a3fa493,96a90bac-86df-4a38-a940-d1003e39bc99,276,95,9,1,8,2,2,Resolved,0.0,2026-06-14 12:12:50,2026-06-14 12:13:18,2026-06-14 13:03:50,2026-06-14 12:13:50,2026-06-14 12:27:50
faaa40c9-afe3-40b2-aa02-d3381e665c56,f7af01bd-bc7f-48bc-a85a-f3ae14e867a5,114,10,45,16,2,2,4,Closed,0.0,2026-06-14 11:07:58,2026-06-14 11:10:52,2026-06-14 11:13:58,2026-06-14 11:08:58,2026-06-14 11:22:58
5c7c013d-3134-4578-8e69-e7b6e83579f0,4e502902-53ae-424a-aa8c-40ac8d448a8c,292,68,17,2,7,2,2,Resolved,63.43,2026-06-14 11:09:43,2026-06-14 11:10:21,2026-06-14 11:15:43,2026-06-14 11:10:43,2026-06-14 11:24:43
adeafae8-7e78-42cf-877e-da54256cfb06,3a332d52-4780-489c-992a-1191d4d427ab,328,2,54,8,4,2,3,Closed,0.0,2026-06-14 11:36:47,2026-06-14 11:37:14,2026-06-14 11:46:47,2026-06-14 11:37:47,2026-06-14 11:51:47
6b79c761-ac11-406d-9e3f-e8c0c457c7b9,de19ee1d-ce03-47f6-9813-7e97431d0047,469,48,47,25,8,4,4,Resolved,0.0,2026-06-14 11:50:18,2026-06-14 11:57:28,2026-06-14 11:59:18,2026-06-14 11:51:18,2026-06-14 12:05:18
