ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
48903f48-80a6-4eaa-b292-681adf84467c,fdc78526-3837-4235-a4ff-1fdbbdf8c786,371.0,110.0,53,10.0,4,3,1,Resolved,59.48,2026-06-17 20:59:58,2026-06-17 21:00:23,2026-06-17 21:08:58,2026-06-17 21:00:58,2026-06-17 21:14:58
5dcd49f1-0566-484a-afa4-c07d65303547,b0476159-90af-4552-97dd-526ba79c561c,185.0,36.0,33,21.0,4,2,3,Closed,0.0,2026-06-17 21:38:25,2026-06-17 21:39:09,2026-06-17 21:51:25,2026-06-17 21:39:25,2026-06-17 21:53:25
fbec38fa-c670-48f0-851f-1b167ce7ce1a,16e076a4-de09-4d16-b136-e6baaeeb2b93,129.0,,4,28.0,8,4,3,Closed,0.0,2026-06-17 21:50:18,2026-06-17 21:50:28,2026-06-17 22:09:18,2026-06-17 21:51:18,2026-06-17 22:05:18
75ae897f-b1b5-4ea2-b529-d5a881a52a10,44073c77-8ca6-48c0-b470-2a4430774eac,156.0,47.0,17,1.0,4,4,1,Closed,0.0,2026-06-17 22:26:55,2026-06-17 22:27:45,2026-06-17 22:36:55,2026-06-17 22:27:55,2026-06-17 22:41:55
c3673770-49c8-4915-8567-5dd27b49a57c,c330a5ca-08f0-4002-b194-01fe42e40c03,143.0,100.0,92561,8.0,6,1,3,Closed,0.0,2026-06-17 22:05:24,2026-06-17 22:10:13,2026-06-17 22:17:24,2026-06-17 22:06:24,2026-06-17 22:20:24
64c84cbc-f510-4f9f-b7c6-cbd03e971aa5,d1564610-2ff8-4b39-9083-c44a85067be0,48.0,22.0,10,11.0,7,1,4,Resolved,104.13,2026-06-17 20:33:45,2026-06-17 20:34:38,2026-06-17 20:48:45,2026-06-17 20:34:45,2026-06-17 20:48:45
cf3c5bc0-43e7-4989-8a10-da974bbe0ec0,fe6f32a2-2a20-4af2-8137-009542160a2d,28.0,38.0,55,18.0,6,1,3,Closed,31.83,2026-06-17 21:33:03,2026-06-17 21:33:19,2026-06-17 22:24:03,2026-06-17 21:34:03,2026-06-17 21:48:03
1a21a551-fc63-48a5-817e-b92f66df5082,65d41d7c-d77f-433e-b979-6187921c312c,498.0,43.0,13,13.0,1,2,2,Closed,0.0,2026-06-17 20:06:00,2026-06-17 20:06:28,2026-06-17 20:09:00,2026-06-17 20:07:00,2026-06-17 20:21:00
c596684a-0b36-456d-a1a8-400103ecb5ab,b7e984c6-7335-438f-a9ec-5cfa905a6d88,110.0,80.0,23,8.0,5,2,3,Resolved,0.0,2026-06-17 22:18:10,2026-06-17 22:18:55,2026-06-17 22:24:10,2026-06-17 22:19:10,2026-06-17 22:33:10
7af6edd5-dd40-43b9-a393-b3242f760903,d7bd800e-a373-41e2-9964-073fadcdc653,477.0,94.0,8,26.0,6,1,4,Resolved,0.0,2026-06-17 21:20:05,2026-06-17 21:20:48,2026-06-17 21:29:05,2026-06-17 21:21:05,2026-06-17 21:35:05
9793d12d-dec1-4bdc-96bb-11b7d3d63d75,44c6438f-739e-4eea-a4d7-e0b59541a505,96.0,14.0,56,30.0,9,4,4,Resolved,16.18,2026-06-17 22:41:27,2026-06-17 22:41:55,2026-06-17 23:25:27,2026-06-17 22:42:27,2026-06-17 22:56:27
0518fb27-9619-450c-9cdd-3c24104598e6,9dafeeef-64e0-4c9a-bdf6-c6c2a47d2110,119.0,76.0,25,8.0,8,3,1,Resolved,0.0,2026-06-17 20:56:12,2026-06-17 20:56:49,2026-06-17 21:57:12,2026-06-17 20:57:12,2026-06-17 21:11:12
9e47326f-914d-41ba-a120-9920b4fbbd1f,87e10c79-f277-4abf-a3cf-bd5db14bf21f,334.0,20.0,35,16.0,2,4,2,Resolved,0.0,2026-06-17 21:56:22,2026-06-17 22:05:54,2026-06-17 22:25:22,2026-06-17 21:57:22,2026-06-17 22:11:22
bef6382d-db67-487b-b9e2-a27bce2890b0,a75ce2ba-fff3-4d97-8fad-25fc672a58ab,283.0,16.0,49,29.0,6,1,4,Closed,79.34,2026-06-17 21:58:51,2026-06-17 21:59:39,2026-06-17 22:44:51,2026-06-17 21:59:51,2026-06-17 22:13:51
e30d3ce5-4e82-4609-8077-70e1ad65774c,f96bb0ad-3bad-400d-b4bb-d4bd46e3a8cf,472.0,58.0,39,29.0,6,1,4,Resolved,45.1,2026-06-17 22:18:46,2026-06-17 22:19:23,2026-06-17 22:52:46,2026-06-17 22:19:46,2026-06-17 22:33:46
4cd100d4-19e4-4fc5-a3a7-235983875e2f,9d4fe1a1-c68e-4a64-9fa1-1cc2d634db4d,12.0,71.0,55,16.0,6,1,4,Resolved,41.94,2026-06-17 20:59:28,2026-06-17 21:00:14,2026-06-17 21:02:28,2026-06-17 21:00:28,2026-06-17 21:14:28
ffaab43b-3ec6-4361-b017-5853293eb91c,d848b934-c3d2-4085-adc0-4ee725c81327,488.0,29.0,33,16.0,5,3,3,Resolved,0.0,2026-06-17 22:22:22,2026-06-17 22:23:01,2026-06-17 22:25:22,2026-06-17 22:23:22,2026-06-17 22:37:22
1b3a3033-1cef-49cc-8121-96dac4f72418,aa4951a0-63d2-4e86-8865-f2070129cd4d,39.0,33.0,26,21.0,3,3,1,Resolved,0.0,2026-06-17 22:24:20,2026-06-17 22:24:49,2026-06-17 22:32:20,2026-06-17 22:25:20,2026-06-17 22:39:20
c59da3a7-3cd1-4314-8c22-0fa7b238992c,69c41a22-a9a5-4841-8c17-861d0cc7cf2e,81.0,13.0,25,27.0,7,3,1,Resolved,0.0,2026-06-17 22:20:27,2026-06-17 22:21:07,2026-06-17 22:22:27,2026-06-17 22:21:27,2026-06-17 22:35:27
078a4d41-2148-4b71-8013-02676a59425e,dde8677a-cd32-449a-9c5d-59b799a76100,478.0,23.0,3,7.0,2,2,1,Resolved,159.31,2026-06-17 22:04:38,2026-06-17 22:12:17,2026-06-17 22:13:17,2026-06-17 22:05:38,2026-06-17 22:19:38
093c522b-7093-45f7-867a-22505753a369,5a912e79-8b70-4314-94e8-ea28ac29c252,124.0,57.0,11,10.0,3,3,3,Closed,0.0,2026-06-17 20:23:31,2026-06-17 20:24:01,2026-06-17 20:38:31,2026-06-17 20:24:31,2026-06-17 20:38:31
06cad9ee-6b53-4df9-9331-1a701eb4730e,78df51d9-bbc1-4798-a870-1d2070d63cb5,170.0,85.0,3,4.0,3,3,1,Closed,0.0,2026-06-17 21:30:02,2026-06-17 21:30:14,2026-06-17 22:13:02,2026-06-17 21:31:02,2026-06-17 21:45:02
140112de-0b18-4671-8f2f-985facc2d967,1ee25445-4248-4a55-a834-6cb865af877f,434.0,76.0,2,3.0,7,3,3,Closed,0.0,2026-06-17 21:48:45,2026-06-17 21:48:55,2026-06-17 21:51:45,2026-06-17 21:49:45,2026-06-17 22:03:45
10d5928f-8267-4b0b-8d55-129d236c8527,072fd0e6-4822-4f00-887a-045408186811,179.0,89.0,30,25.0,8,2,4,Closed,32.48,2026-06-17 21:00:49,2026-06-17 21:01:00,2026-06-17 21:02:49,2026-06-17 21:01:49,2026-06-17 21:15:49
0db175ec-8b18-48ad-9359-f3400c1cd4e4,b555eda8-cc11-4bd9-a647-419190d8dff8,227.0,35.0,55,17.0,3,2,4,Closed,52.66,2026-06-17 20:36:41,2026-06-17 20:36:51,2026-06-17 21:30:41,2026-06-17 20:37:41,2026-06-17 20:51:41
588d4b50-ae97-4562-9067-4c09d08fcef5,403b0e04-d6a9-4c4d-950e-180f46a23a17,297.0,68.0,13,3.0,6,1,2,Closed,34.27,2026-06-17 21:00:03,2026-06-17 21:05:48,2026-06-17 21:17:03,2026-06-17 21:01:03,2026-06-17 21:15:03
c030d934-d20f-4029-9b84-6a7975446731,b11f17cd-b0fe-4308-91a7-86e10240f996,126.0,38.0,36,,4,3,3,Closed,0.0,2026-06-17 21:04:18,2026-06-17 21:04:42,2026-06-17 21:09:18,2026-06-17 21:05:18,2026-06-17 21:19:18
2a91ee42-1a2a-45fc-8a5b-5a436721c51b,3f55babd-baac-4af3-9d67-ee98fd5b55b1,37.0,99.0,41,3.0,8,4,4,Closed,0.0,2026-06-17 21:07:35,2026-06-17 21:08:25,2026-06-17 21:22:35,2026-06-17 21:08:35,2026-06-17 21:22:35
fb38b3c7-2543-4773-ab4e-268fd4d46deb,dc24081c-d6de-4fce-a30c-d09cfdc0f6f7,211.0,79.0,17,18.0,4,4,2,Closed,0.0,2026-06-17 21:56:14,2026-06-17 21:56:28,2026-06-17 22:06:14,2026-06-17 21:57:14,2026-06-17 22:11:14
9757ff51-032a-45b8-8148-3298e7350389,8c30d70f-d61a-43a8-96e1-e8ac220c44f4,180.0,37.0,29,16.0,2,1,4,Resolved,0.0,2026-06-17 21:16:00,2026-06-17 21:16:47,2026-06-17 22:17:00,2026-06-17 21:17:00,2026-06-17 21:31:00
f1acd28d-1053-4c42-bc26-07adbf1468b6,bfe454d8-d61e-4acc-a2e1-7a89b3a84b28,69.0,2.0,53,19.0,7,1,4,Closed,0.0,2026-06-17 20:54:39,2026-06-17 20:55:07,2026-06-17 21:05:39,2026-06-17 20:55:39,2026-06-17 21:09:39
11637b9a-ecb4-4ff9-b474-bbe98b73186c,50f75252-84b8-4865-ad67-c8f2e665759a,186.0,17.0,20,16.0,1,2,3,Resolved,0.0,2026-06-17 21:28:22,2026-06-17 21:37:52,2026-06-17 21:42:22,2026-06-17 21:29:22,2026-06-17 21:43:22
