ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
ee0885dd-217d-4fb2-82df-a73330f49edc,205def31-d745-458c-b2d7-1b0efbe191ae,442,71,25,10,5,3,1,Closed,0.0,2026-06-18 17:06:26,2026-06-18 17:07:06,2026-06-18 18:03:26,2026-06-18 17:07:26,2026-06-18 17:21:26
e22b8aa1-d698-4a27-aac9-abe2383bf1e4,06cd0f45-5ace-48b4-b647-15c9d5d7ac06,97,87,1,2,1,1,2,Resolved,0.0,2026-06-18 16:35:06,2026-06-18 16:35:52,2026-06-18 16:46:06,2026-06-18 16:36:06,2026-06-18 16:50:06
9122fc81-267d-40d7-ae6e-e0eb70266306,87759d86-e98c-421d-902f-a4a6b086443f,470,87,47,4,3,3,4,Closed,58.64,2026-06-18 18:16:45,2026-06-18 18:19:49,2026-06-18 18:23:45,2026-06-18 18:17:45,2026-06-18 18:31:45
513cbdfe-5915-440e-87e9-556f24feb7bc,23cb6db4-e4a9-438b-aee1-9632483c716a,115,26,32,28,1,3,1,Resolved,0.0,2026-06-18 16:40:21,2026-06-18 16:40:59,2026-06-18 16:52:21,2026-06-18 16:41:21,2026-06-18 16:55:21
6dd1080d-ecd3-4b4f-a482-426e04b0d4ff,ab84a75a-8afe-4ef2-b8c3-3caa15fd4e24,21,66,4,4,1,1,1,Closed,0.0,2026-06-18 17:46:38,2026-06-18 17:48:11,2026-06-18 18:11:38,2026-06-18 17:47:38,2026-06-18 18:01:38
24033a94-750f-4306-abce-bf658d0dd690,0e3f403b-e842-45cd-9c24-b6730675b40b,22,74,44,3,6,2,2,Closed,0.0,2026-06-18 18:00:41,2026-06-18 18:00:56,2026-06-18 18:18:41,2026-06-18 18:01:41,2026-06-18 18:15:41
9498a59e-d0fa-42a6-8e99-6a215730e473,bc246c97-8860-4ac2-adf0-03586d1ded9e,230,10,7,12,5,1,1,Resolved,386.9,2026-06-18 18:44:59,2026-06-18 18:54:38,2026-06-18 19:16:59,2026-06-18 18:45:59,2026-06-18 18:59:59
f7f5f2cc-6795-4170-b4ca-cc4ee9a8180b,a6a82ce6-e03d-4b2c-88bf-52fa173223bc,374,36,13,12,9,2,1,Closed,0.0,2026-06-18 17:47:29,2026-06-18 17:47:50,2026-06-18 17:51:29,2026-06-18 17:48:29,2026-06-18 18:02:29
1691d2b6-8cf8-4103-8cec-28c907042b87,22c8ecbf-152a-4442-8cd1-f2762d20fb0b,197,23,3,27,2,3,4,Resolved,0.0,2026-06-18 17:14:00,2026-06-18 17:14:52,2026-06-18 17:20:00,2026-06-18 17:15:00,2026-06-18 17:29:00
0a75cf0b-e8e9-489c-a6b9-ff4f71d75c2a,70666428-98cd-4d71-9274-a1515815432e,396,69,15,29,8,1,4,Resolved,33.85,2026-06-18 17:08:41,2026-06-18 17:11:48,2026-06-18 17:13:41,2026-06-18 17:09:41,2026-06-18 17:23:41
