ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
541075b3-a2b0-40b3-8484-367d9cd2e2a9,70d13e5e-e42a-4b27-9764-13381514bddc,492.0,54.0,28,29,3,3,1,Closed,0.0,2026-08-01 13:31:33,2026-08-01 13:38:42,2026-08-01 14:02:33,2026-08-01 13:32:33,2026-08-01 13:46:33
3895449b-2a23-4cdf-b958-a6517305cfbd,a767ef44-823b-4659-96c9-bb5c036338c7,97.0,103.0,30,12,8,3,4,Closed,35.4,2026-08-01 13:01:28,2026-08-01 13:01:44,2026-08-01 13:08:28,2026-08-01 13:02:28,2026-08-01 13:16:28
e7085706-f219-4069-b6a9-3135ffbbf1d5,58acea31-e508-460b-9216-55cb23a3b3e2,407.0,78.0,33,1,4,3,2,Resolved,39.24,2026-08-01 13:38:48,2026-08-01 13:39:04,2026-08-01 13:52:48,2026-08-01 13:39:48,2026-08-01 13:53:48
77153ccf-cbca-490f-83a3-717d68fa6465,a836d309-0c37-446f-91e3-b2d514fe05f8,92.0,86.0,19,28,1,2,1,Resolved,0.0,2026-08-01 13:02:43,2026-08-01 13:03:15,2026-08-01 13:04:43,2026-08-01 13:03:43,2026-08-01 13:17:43
06f1260b-1197-46b9-801b-aa9d0bab9cc1,9ef159a7-bbf5-4015-b572-5fbd91816c4e,236.0,85.0,37,17,9,2,4,Closed,0.0,2026-08-01 13:41:42,2026-08-01 13:45:41,2026-08-01 14:37:42,2026-08-01 13:42:42,2026-08-01 13:56:42
f5286559-75cd-45b2-8a61-8650f463fe87,6ada9cb6-e322-4398-aeaf-ab1e1fe0924a,319.0,3.0,18,13,7,2,1,Resolved,0.0,2026-08-01 14:09:18,2026-08-01 14:09:47,2026-08-01 14:11:18,2026-08-01 14:10:18,2026-08-01 14:24:18
1156e9fa-703f-491a-926f-4b97dd77767a,0471e27e-ba47-4da3-9deb-d20d10646026,297.0,101.0,39,15,9,3,4,Closed,0.0,2026-08-01 13:04:18,2026-08-01 13:04:35,2026-08-01 13:14:18,2026-08-01 13:05:18,2026-08-01 13:19:18
35f3f987-941c-4fb2-b913-b6a0b6b578d6,21e42214-351a-4126-8a4c-a19e1a53e2bf,37.0,59.0,45,3,4,4,3,Resolved,0.0,2026-08-01 14:44:35,2026-08-01 14:45:18,2026-08-01 14:52:35,2026-08-01 14:45:35,2026-08-01 14:59:35
adeeb0dc-4f9f-45df-9eb7-3caf5f24b85b,edbea2ad-16d8-43a8-89cd-cc541eb9bbc1,84.0,64.0,58,15,5,2,2,Closed,170.25,2026-08-01 13:27:11,2026-08-01 13:27:40,2026-08-01 13:41:11,2026-08-01 13:28:11,2026-08-01 13:42:11
7c8d90da-9e5e-4168-a223-e3d44595e835,55a62497-8c0b-4c18-8317-4469d683e33f,216.0,40.0,22,3,9,3,1,Resolved,0.0,2026-08-01 12:57:18,2026-08-01 12:57:51,2026-08-01 13:07:18,2026-08-01 12:58:18,2026-08-01 13:12:18
e43e2e72-ca49-4a82-ad08-90eec4e42465,2887ecae-4f62-49e8-8079-108b2d657292,250.0,54.0,28,19,7,1,2,Resolved,290.61,2026-08-01 12:46:51,2026-08-01 12:47:20,2026-08-01 12:49:51,2026-08-01 12:47:51,2026-08-01 13:01:51
42e567b9-1daa-4cc0-94f6-2e0d2b01a165,ad78dcea-0ffa-463a-a1d1-4cc1b16b5648,426.0,17.0,22,16,10,3,4,Closed,97.68,2026-08-01 13:35:03,2026-08-01 13:38:52,2026-08-01 13:45:03,2026-08-01 13:36:03,2026-08-01 13:50:03
