ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
d8e9c346-2c94-4a2d-84e2-f6f5eed28c85,f5ce9e35-c59e-4d81-8844-f98b108e4a49,410.0,9,19.0,16,3,3,1,Closed,0.0,2026-06-17 19:15:50,2026-06-17 19:16:30,2026-06-17 19:29:50,2026-06-17 19:16:50,2026-06-17 19:30:50
ae57844c-3ac4-459b-9d2e-c8e7fe347d30,1eff8628-8cb7-457f-a8b8-b393b167c40f,111.0,30,29.0,25,7,4,4,Resolved,0.0,2026-06-17 18:54:04,2026-06-17 18:54:37,2026-06-17 19:07:04,2026-06-17 18:55:04,2026-06-17 19:09:04
4b316e73-5ac7-4698-828a-2143da1fc8db,7005a003-1a08-42cd-880d-2fc95947da1a,297.0,15,17.0,8,2,2,4,Resolved,0.0,2026-06-17 19:27:16,2026-06-17 19:27:57,2026-06-17 20:21:16,2026-06-17 19:28:16,2026-06-17 19:42:16
a683a011-947a-41d2-a3c9-300e668eca06,74b52ce1-29c5-4ca3-b0e1-13e1dbf23211,359.0,25,37.0,8,1,2,2,Resolved,0.0,2026-06-17 19:56:55,2026-06-17 19:57:46,2026-06-17 20:56:55,2026-06-17 19:57:55,2026-06-17 20:11:55
9dcc8b10-be56-4651-a55d-0cec1a6a0c79,096fa879-7f2b-404e-9c4d-ca9f7dc6436b,352.0,33,42.0,18,5,2,1,Closed,0.0,2026-06-17 18:56:37,2026-06-17 18:57:18,2026-06-17 19:10:37,2026-06-17 18:57:37,2026-06-17 19:11:37
90d9f046-a781-4cf4-8f86-a7c9f104704d,7836f562-6995-4bb0-9a79-f39d64812792,197.0,35,2.0,17,7,2,3,Resolved,336.14,2026-06-17 20:35:16,2026-06-17 20:36:06,2026-06-17 21:32:16,2026-06-17 20:36:16,2026-06-17 20:50:16
3bfa8b52-2d2d-4779-b2ba-eead0edb2365,64ac1e12-6c4a-49ed-bfb8-cc4a63b0a77a,63.0,10,42.0,10,4,3,1,Closed,67.6,2026-06-17 19:28:56,2026-06-17 19:29:24,2026-06-17 19:43:56,2026-06-17 19:29:56,2026-06-17 19:43:56
f0718bea-aac8-4d0d-a0e6-fc54fe996a6f,3f593fdb-2124-428d-a243-ce469afbcdf3,450.0,24,6.0,17,10,2,4,Resolved,164.66,2026-06-17 20:46:35,2026-06-17 20:46:45,2026-06-17 20:57:35,2026-06-17 20:47:35,2026-06-17 21:01:35
5c378e07-5342-4279-88dc-f7c5acfd2858,76196525-c209-4373-b7d4-ea356b5e1903,298.0,11,4.0,10,1,2,2,Closed,9.3,2026-06-17 18:34:23,2026-06-17 18:35:00,2026-06-17 18:40:23,2026-06-17 18:35:23,2026-06-17 18:49:23
d0ea2069-1019-4bf6-bd3b-f743d5ec82fa,249990a2-ca20-45ec-bced-40bc6417e62d,363.0,27,8.0,7,6,2,4,Closed,0.0,2026-06-17 20:13:16,2026-06-17 20:17:04,2026-06-17 20:53:16,2026-06-17 20:14:16,2026-06-17 20:28:16
39194b96-c4c0-4b5d-a92a-d068a5d32eb1,9dfd68b3-b6e0-41b0-8e16-988cfef3d244,142.0,38,9.0,10,3,4,3,Closed,0.0,2026-06-17 19:53:33,2026-06-17 19:53:43,2026-06-17 19:57:33,2026-06-17 19:54:33,2026-06-17 20:08:33
0b1453c3-cc9b-40ea-97dd-992a31d8164b,c277d4f5-3a8d-4613-acda-5e726e5c984c,293.0,73,21.0,2,3,3,3,Resolved,0.0,2026-06-17 18:53:59,2026-06-17 18:54:20,2026-06-17 19:00:59,2026-06-17 18:54:59,2026-06-17 19:08:59
49474cd8-74fe-40f8-935e-5d39bfd89f41,7657fa68-999d-4816-aa3c-2873e39d87ce,303.0,61,49.0,10,2,3,4,Resolved,231.24,2026-06-17 19:35:11,2026-06-17 19:36:43,2026-06-17 19:44:11,2026-06-17 19:36:11,2026-06-17 19:50:11
83f0e6a5-4abd-4745-b7e6-95076ba629cd,581b64f3-5f18-405b-bed6-aca82f944bdc,348.0,16,24.0,10,4,2,1,Resolved,48.51,2026-06-17 20:05:33,2026-06-17 20:06:25,2026-06-17 20:22:33,2026-06-17 20:06:33,2026-06-17 20:20:33
d556562b-dfbc-418b-a6e4-ad8901efde96,f1bc71e4-6cd4-46ee-bd20-347e264b46a2,125.0,92,25.0,16,2,1,1,Closed,0.0,2026-06-17 20:14:05,2026-06-17 20:14:26,2026-06-17 20:24:05,2026-06-17 20:15:05,2026-06-17 20:29:05
ffecf5c0-dcab-4731-93bc-902bc4bb201e,a53567cb-cdc6-453a-9c27-ffa2a9d65ea3,441.0,111,44.0,11,7,1,1,Closed,0.0,2026-06-17 19:34:01,2026-06-17 19:34:51,2026-06-17 19:36:01,2026-06-17 19:35:01,2026-06-17 19:49:01
944d84d8-46fd-4d16-8a79-f01702a09e77,28d673fe-37a3-4871-9a8e-3788853d13cf,170.0,95,20.0,16,10,1,2,Closed,0.0,2026-06-17 19:03:50,2026-06-17 19:04:21,2026-06-17 19:46:50,2026-06-17 19:04:50,2026-06-17 19:18:50
4c741a37-1b6a-4990-85e6-4e756cdd5a57,13984008-1c08-4e9f-b832-bfa680d9bef7,75.0,37,11.0,7,8,4,3,Resolved,0.0,2026-06-17 18:28:23,2026-06-17 18:28:54,2026-06-17 18:35:23,2026-06-17 18:29:23,2026-06-17 18:43:23
803f5a2f-e387-4996-a216-2e735ae210a0,5595f960-1cd7-4f64-993d-aa38323b760a,137.0,76,23.0,30,6,3,1,Resolved,0.0,2026-06-17 18:37:55,2026-06-17 18:38:11,2026-06-17 18:45:55,2026-06-17 18:38:55,2026-06-17 18:52:55
b9a9cb7f-9e83-44b3-bcc3-a976a6643d8e,b27bf4cb-1fa0-4500-9eb1-90d2aad2bc56,218.0,10,53.0,27,9,3,4,Resolved,15.49,2026-06-17 20:42:12,2026-06-17 20:42:44,2026-06-17 20:55:12,2026-06-17 20:43:12,2026-06-17 20:57:12
4a12cf7b-901e-4b9a-93f5-782dd187b723,76d05cdb-954f-4285-9c71-60bb6e384755,200.0,97,32.0,16,3,3,1,Closed,0.0,2026-06-17 19:12:53,2026-06-17 19:20:29,2026-06-17 19:23:29,2026-06-17 19:13:53,2026-06-17 19:27:53
