ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
59b56d90-9e60-4333-bfe6-942699a0befe,288e45c0-5cb3-40ea-a20b-9ca954351032,366,95.0,20,10,9,1,1,Resolved,0.0,2026-06-17 12:49:14,2026-06-17 12:49:27,2026-06-17 13:54:14,2026-06-17 12:50:14,2026-06-17 13:04:14
0fbe0a03-18ab-4f68-bf4f-2546fbf8f366,3b27122d-c960-448d-81b7-2d107e90c2b3,339,33.0,1,2,4,3,2,Resolved,0.0,2026-06-17 14:10:46,2026-06-17 14:11:14,2026-06-17 15:08:46,2026-06-17 14:11:46,2026-06-17 14:25:46
e7389b4d-7b59-4266-859a-a78ea30a4ade,3c916708-ff7e-4842-9afa-eb1362fa7973,293,68.0,13,11,10,1,4,Resolved,0.0,2026-06-17 13:10:13,2026-06-17 13:10:56,2026-06-17 13:57:13,2026-06-17 13:11:13,2026-06-17 13:25:13
92fdcdcc-1dd8-44aa-8700-3d5822b630fa,a1d38853-b5e6-41f0-9016-6da96bf6231b,47,5.0,49,29,6,1,2,Closed,32.8,2026-06-17 12:50:18,2026-06-17 12:50:42,2026-06-17 13:06:18,2026-06-17 12:51:18,2026-06-17 13:05:18
37199f05-b531-46e8-8d26-4bdeab10f20c,e3496c20-5ef2-47bc-a008-4a5bd4cef2b3,472,91.0,5,7,4,2,3,Resolved,0.0,2026-06-17 14:16:37,2026-06-17 14:16:58,2026-06-17 14:30:37,2026-06-17 14:17:37,2026-06-17 14:31:37
a0be54d6-9ef0-4796-bdd1-15e44eb9e964,b1682867-4cc0-4c3b-85d4-1f0e10b5df47,175,16.0,4,5,9,2,2,Closed,0.0,2026-06-17 13:43:18,2026-06-17 13:43:50,2026-06-17 13:57:18,2026-06-17 13:44:18,2026-06-17 13:58:18
0b1c7964-c4c9-4491-b3ab-44fa207bdcf5,577f27dc-2b2d-4cf9-882e-0a3c2b04c176,73,82.0,49,4,10,1,2,Resolved,255.01,2026-06-17 14:39:23,2026-06-17 14:39:54,2026-06-17 15:21:23,2026-06-17 14:40:23,2026-06-17 14:54:23
67b98a66-f2a3-43ea-8d38-77a97e087de2,8c3dd6a1-bcf8-4a76-af2b-528011572931,265,51.0,16,18,1,4,4,Closed,0.0,2026-06-17 14:10:36,2026-06-17 14:11:12,2026-06-17 14:19:36,2026-06-17 14:11:36,2026-06-17 14:25:36
e49cc69a-f607-4eaf-9acf-ab0b954dee66,f593892a-3ac9-4e3f-ae2e-aecf60f5db9b,560,4.0,39,18,3,1,3,Resolved,0.0,2026-06-17 13:47:00,2026-06-17 13:47:34,2026-06-17 13:55:00,2026-06-17 13:48:00,2026-06-17 14:02:00
6ce0e295-166c-4430-81e0-d3df12fa0b8c,fa886479-0e96-48c6-bab3-38689bbf8eaa,374,21.0,5,1,2,2,2,Closed,0.0,2026-06-17 14:46:33,2026-06-17 14:51:21,2026-06-17 15:38:33,2026-06-17 14:47:33,2026-06-17 15:01:33
55752c95-c5c8-4180-8a93-000c5ab4e308,34e5814c-3dfa-4c40-bf14-37b43dd90aa8,441,76.0,29,17,10,2,1,Closed,0.0,2026-06-17 14:16:04,2026-06-17 14:16:24,2026-06-17 14:29:04,2026-06-17 14:17:04,2026-06-17 14:31:04
ce1141e4-1df0-4033-abc4-42b35fbbee8a,05d99f5f-20e0-4a65-b4d8-013a867627ba,170,116.0,2,10,3,3,3,Resolved,72.47,2026-06-17 12:55:59,2026-06-17 12:56:12,2026-06-17 13:08:59,2026-06-17 12:56:59,2026-06-17 13:10:59
14f54a5d-2b9f-45ac-b348-f939d6890029,3872ab9d-ff00-42e9-b3a2-40b2d26554df,359,57.0,55,28,1,2,1,Resolved,25.61,2026-06-17 12:49:51,2026-06-17 12:50:07,2026-06-17 13:57:51,2026-06-17 12:50:51,2026-06-17 13:04:51
