ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
b0e26290-bf99-4ffc-9176-f7c89d3640f7,39462dd5-5922-431a-ab6f-0b4ae2dccfe2,174,11.0,7,3,6,1,3,Resolved,90.05,2026-06-18 17:06:00,2026-06-18 17:09:03,2026-06-18 17:56:00,2026-06-18 17:07:00,2026-06-18 17:21:00
d3827909-4c86-4065-b7bd-b64c3ce6178b,e8d56eef-ef13-4549-a6cf-35d55dc7e7ba,385,18.0,50,21,7,3,1,Resolved,0.0,2026-06-18 16:53:58,2026-06-18 17:02:19,2026-06-18 17:04:19,2026-06-18 16:54:58,2026-06-18 17:08:58
0face6f6-c360-40e9-90b3-57a85aa9a0be,edea5569-a178-48fd-a0b6-9e47b1812a87,303,69.0,7,21,9,3,2,Closed,0.0,2026-06-18 17:19:57,2026-06-18 17:20:45,2026-06-18 17:37:57,2026-06-18 17:20:57,2026-06-18 17:34:57
d33131e0-2f14-42fb-957a-54895e4e2ea6,73598d61-053d-4c0e-8274-d72b41b8c0c5,384,55.0,48,26,10,2,4,Resolved,0.0,2026-06-18 16:46:15,2026-06-18 16:47:00,2026-06-18 17:28:15,2026-06-18 16:47:15,2026-06-18 17:01:15
cb0009dc-c33d-4447-8743-308d7c808216,aea8ebbe-8865-45d2-ab9c-e35506d906c4,460,63.0,47,21,5,2,4,Resolved,0.0,2026-06-18 17:21:06,2026-06-18 17:28:43,2026-06-18 18:14:06,2026-06-18 17:22:06,2026-06-18 17:36:06
a2b9435b-7bb9-4861-afcb-6acff6f69d11,b644045a-a5ff-4188-b93c-75fe181cb43a,393,6.0,33,7,10,2,4,Resolved,0.0,2026-06-18 17:21:29,2026-06-18 17:21:50,2026-06-18 18:00:29,2026-06-18 17:22:29,2026-06-18 17:36:29
25e0d376-60c6-47fe-b3a2-0ebb6bf2c715,1b706d79-bd72-422e-aba6-e57bcb94b699,281,90.0,44,1,6,2,1,Resolved,14.5,2026-06-18 16:01:45,2026-06-18 16:02:01,2026-06-18 17:01:45,2026-06-18 16:02:45,2026-06-18 16:16:45
cb369672-0b16-4bfe-9109-d46ae871894b,5f6017cc-420a-4e93-9e34-16afcea035bc,324,58.0,17,24,5,4,3,Resolved,0.0,2026-06-18 17:03:43,2026-06-18 17:04:08,2026-06-18 17:21:43,2026-06-18 17:04:43,2026-06-18 17:18:43
cbb0c931-97fd-48d7-af0c-e2b66009abbd,0e245886-0d89-4138-8b15-b7a3042bc34a,48,40.0,55,3,5,3,3,Resolved,0.0,2026-06-18 16:28:00,2026-06-18 16:28:20,2026-06-18 16:57:00,2026-06-18 16:29:00,2026-06-18 16:43:00
76190145-7c76-44f7-9449-9c200c15c3e7,e9ed3cc2-9804-453c-bbb9-e8a20653d038,406,19.0,5,26,9,4,1,Resolved,19.88,2026-06-18 16:31:41,2026-06-18 16:32:01,2026-06-18 16:51:41,2026-06-18 16:32:41,2026-06-18 16:46:41
