ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
33844489-f463-4925-83fe-60e0a71d3d0e,3c723afc-03d0-4908-a727-ef375b45ff93,443,25,2,26,6,1,3,Resolved,0.0,2026-06-14 22:34:56,2026-06-14 22:43:39,2026-06-14 23:15:56,2026-06-14 22:35:56,2026-06-14 22:49:56
39bee896-44f7-4b43-8f05-87d766ab4815,7985eaa3-3102-48c5-b784-2a8a5a7454e9,6,2,42,22,10,2,1,Closed,0.0,2026-06-14 23:30:09,2026-06-14 23:30:26,2026-06-15 00:23:09,2026-06-14 23:31:09,2026-06-14 23:45:09
c416fe5f-8f17-48cc-910b-2a56b14c35f1,17bc6da0-e888-471c-9dd0-0cce1978ac34,175,49,41,24,9,2,3,Resolved,6.52,2026-06-14 22:38:09,2026-06-14 22:38:24,2026-06-14 22:52:09,2026-06-14 22:39:09,2026-06-14 22:53:09
9d9699b2-44ac-4cda-bf3f-181628386836,d8de1c64-0651-404e-806b-81d6905f7498,448,23,29,18,4,3,4,Closed,0.0,2026-06-14 22:09:42,2026-06-14 22:10:21,2026-06-14 22:19:42,2026-06-14 22:10:42,2026-06-14 22:24:42
03304f4c-489c-4ebb-9a73-d0773a9b0a9a,aec83912-7b65-4b7c-80ce-ee7d4fd730cb,409,49,41,24,6,2,4,Resolved,0.0,2026-06-14 22:47:49,2026-06-14 22:48:43,2026-06-14 22:54:49,2026-06-14 22:48:49,2026-06-14 23:02:49
9cf31f74-03f3-44e4-b388-908d825275e8,2b19c1fc-57cb-44be-a0b1-d4bf5eadf422,91,36,6,29,8,4,1,Closed,0.0,2026-06-14 23:03:49,2026-06-14 23:11:31,2026-06-14 23:16:31,2026-06-14 23:04:49,2026-06-14 23:18:49
a73c0f6c-1495-4554-9d7b-219b2fe73804,3a48a71f-506e-4fc4-aa01-b31ce9d86a7f,30,48,14,11,9,3,1,Closed,7.39,2026-06-14 21:29:12,2026-06-14 21:33:43,2026-06-14 22:16:12,2026-06-14 21:30:12,2026-06-14 21:44:12
7dac8e0f-52db-4aad-87f8-b7ae45d7aad0,fb27ab8b-cb5c-407b-991c-6cef4b7d0c5b,341,64,34,13,8,1,3,Resolved,0.0,2026-06-14 21:51:50,2026-06-14 21:52:40,2026-06-14 22:02:50,2026-06-14 21:52:50,2026-06-14 22:06:50
649ff8dd-7dc9-4561-a63f-902bdcd3b559,c73e57a5-dd98-4a3d-8f8e-a45cefe27837,393,64,46,15,9,3,1,Resolved,0.0,2026-06-14 22:42:17,2026-06-14 22:45:36,2026-06-14 23:30:17,2026-06-14 22:43:17,2026-06-14 22:57:17
e193ffae-2411-400f-bb41-86e2a0592322,c3de1695-fe67-42e0-9ee7-9ec786081df4,453,35,22,2,7,3,4,Resolved,0.0,2026-06-14 22:43:38,2026-06-14 22:44:19,2026-06-14 23:28:38,2026-06-14 22:44:38,2026-06-14 22:58:38
6d996514-f926-43f3-84e7-e970e2b34d0e,86feac93-7f35-42c7-89b7-b0c299a0580b,39,66,54,24,2,2,3,Resolved,0.0,2026-06-14 22:10:10,2026-06-14 22:10:56,2026-06-14 23:02:10,2026-06-14 22:11:10,2026-06-14 22:25:10
fafe841a-bb4a-43af-9c79-6f12c5a0aa4c,220df234-1c01-4db3-abee-716448774f3e,433,21,58,8,9,3,3,Resolved,8.21,2026-06-14 22:16:02,2026-06-14 22:16:13,2026-06-14 22:20:02,2026-06-14 22:17:02,2026-06-14 22:31:02
82ed15eb-3a53-463e-bf3c-aec84d13a16b,ab85d016-7167-4306-85a1-1917ec15a99a,154,92,35,1,9,4,2,Closed,0.0,2026-06-14 21:36:25,2026-06-14 21:37:13,2026-06-14 21:44:25,2026-06-14 21:37:25,2026-06-14 21:51:25
d2797993-c97b-4260-bc0e-24e270de9396,1beaf1cf-d54e-4000-a25e-b32d403ca873,394,17,32,24,3,1,3,Resolved,0.0,2026-06-14 22:27:08,2026-06-14 22:27:44,2026-06-14 22:41:08,2026-06-14 22:28:08,2026-06-14 22:42:08
c9603337-5400-4aff-a316-359c43a2d26f,77819184-048b-4ade-84e3-e61727dd1978,406,18,46,2,10,3,4,Resolved,0.0,2026-06-14 22:55:31,2026-06-14 22:55:43,2026-06-14 23:35:31,2026-06-14 22:56:31,2026-06-14 23:10:31
9bdd53ad-715c-4bb2-a393-990380062f02,6e5a0699-84aa-4bb7-8b41-8932d19ecec7,495,54,44,29,5,2,4,Resolved,0.0,2026-06-14 22:30:19,2026-06-14 22:30:52,2026-06-14 22:38:19,2026-06-14 22:31:19,2026-06-14 22:45:19
85af8ef2-a1de-44e5-8c4a-76b129ce889f,9f58d35a-bc9f-475a-b7fd-7f261b2853f7,201,31,16,19,8,1,2,Closed,115.16,2026-06-14 22:45:34,2026-06-14 22:45:59,2026-06-14 23:45:34,2026-06-14 22:46:34,2026-06-14 23:00:34
bec32fcd-df9f-413f-85ab-18892565fbfc,443e7ade-5677-4279-9b34-c66b4c9a3352,425,92,25,18,9,4,3,Resolved,0.0,2026-06-14 22:32:36,2026-06-14 22:33:27,2026-06-14 23:02:36,2026-06-14 22:33:36,2026-06-14 22:47:36
56144bcc-0908-405e-9fab-13bc9c87ee75,273efdbe-1b30-4a2a-8e05-e72bc4bf6b6b,448,80,9,26,2,3,2,Resolved,0.0,2026-06-14 22:43:10,2026-06-14 22:43:23,2026-06-14 23:07:10,2026-06-14 22:44:10,2026-06-14 22:58:10
8a169c60-ca61-42db-9bf7-7ba6220604fa,92419707-ed8d-4175-b609-89a969e3f4c3,435,31,18,4,9,4,4,Resolved,8.63,2026-06-14 21:18:33,2026-06-14 21:19:04,2026-06-14 21:46:33,2026-06-14 21:19:33,2026-06-14 21:33:33
f7267760-2c79-4357-b4bc-0b09dd9d9f79,dff072b7-3add-4a1d-af72-66c4769e6d93,523,20,36,26,6,4,1,Closed,0.0,2026-06-14 23:37:18,2026-06-14 23:37:34,2026-06-14 23:47:18,2026-06-14 23:38:18,2026-06-14 23:52:18
2e222bd0-e319-4135-9fd9-29cb8c5225d7,c479018a-5712-46c9-a9ce-3bdb2d366dd6,26,34,44,28,8,3,2,Resolved,0.0,2026-06-14 22:09:16,2026-06-14 22:09:52,2026-06-14 22:20:16,2026-06-14 22:10:16,2026-06-14 22:24:16
3868ca48-ced7-48d5-9ef3-5f1f8f69e441,7f72041c-a1e0-4120-a0e9-9f7abd6daa22,109,87,45,26,1,2,4,Closed,10.7,2026-06-14 22:35:22,2026-06-14 22:35:44,2026-06-14 22:46:22,2026-06-14 22:36:22,2026-06-14 22:50:22
fcd42e17-3c42-47c9-8ace-1ec6917d9e04,4df5e655-d411-4da4-8bca-87b7d7d028ed,450,68,5,1,1,1,4,Closed,0.0,2026-06-14 23:02:18,2026-06-14 23:06:50,2026-06-14 23:15:18,2026-06-14 23:03:18,2026-06-14 23:17:18
752b510f-3e44-4e28-b688-703266d0f14f,19e10965-be29-40ac-846d-c3e9abbfc6bd,6,65,15,26,10,1,1,Resolved,0.0,2026-06-14 22:44:24,2026-06-14 22:44:39,2026-06-14 23:01:24,2026-06-14 22:45:24,2026-06-14 22:59:24
9163c453-d653-4c78-8dcf-be62ae5bfa1c,e61d0fda-3729-4a41-ba3e-1658741abbcf,446,48,41,29,7,1,4,Closed,56.93,2026-06-14 23:23:40,2026-06-14 23:24:24,2026-06-14 23:33:40,2026-06-14 23:24:40,2026-06-14 23:38:40
00acdca6-364e-46c2-9d25-0e33af24cb09,012f50a1-7ab8-4936-9baa-90998890f2ed,224,46,46,29,2,2,2,Closed,192.18,2026-06-14 22:16:30,2026-06-14 22:22:38,2026-06-14 22:25:30,2026-06-14 22:17:30,2026-06-14 22:31:30
1fb56d98-f451-416b-92d6-de59a2189ea3,22a2d780-db80-4cc2-a0a6-908b1311aa7b,482,39,34,8,10,1,2,Closed,421.49,2026-06-14 22:30:20,2026-06-14 22:30:49,2026-06-14 22:40:20,2026-06-14 22:31:20,2026-06-14 22:45:20
c0dcb3f3-dd93-4ae7-811e-d72de2a22005,8bfd7c01-364a-4c74-a0bf-051a5566d064,192,74,32,16,8,1,4,Resolved,0.0,2026-06-14 23:40:29,2026-06-14 23:40:56,2026-06-15 00:24:29,2026-06-14 23:41:29,2026-06-14 23:55:29
76b93c86-0d2a-47af-a4bc-2b10f336c9b3,da798661-56bd-4ab9-99a4-130b51aa1151,499,7,31,2,4,3,2,Closed,13.54,2026-06-14 22:44:43,2026-06-14 22:45:08,2026-06-14 22:58:43,2026-06-14 22:45:43,2026-06-14 22:59:43
196ca252-fe5b-4da5-9780-47a1442c9736,be8fb6d4-ce97-490c-92a8-41211932bf3f,347,74,10,19,10,2,1,Closed,85.85,2026-06-14 23:14:46,2026-06-14 23:15:06,2026-06-14 23:40:46,2026-06-14 23:15:46,2026-06-14 23:29:46
f42ab701-820e-4ac7-a01f-7b4467b82c4b,130184d3-c411-4c88-8476-9155f2849206,496,89,14,29,3,3,2,Closed,20.96,2026-06-14 22:32:03,2026-06-14 22:32:24,2026-06-14 22:58:03,2026-06-14 22:33:03,2026-06-14 22:47:03
b7167746-68ec-405e-a8bc-152f32c968c3,ca1a45c0-7f66-4c06-b6ad-ab7da02eeb9c,192,67,22,29,10,2,2,Closed,0.0,2026-06-14 22:55:58,2026-06-14 22:56:14,2026-06-14 23:09:58,2026-06-14 22:56:58,2026-06-14 23:10:58
ddb2312f-131c-4717-8078-a138263f0d97,aab004b3-2d2e-49f6-83ae-f47e8f84d931,500,20,22,30,8,3,1,Resolved,0.0,2026-06-14 22:23:56,2026-06-14 22:24:18,2026-06-14 22:33:56,2026-06-14 22:24:56,2026-06-14 22:38:56
f85eebf5-2464-441c-93e9-baacc771ff26,ddfac425-5360-4d59-939b-400713d10970,451,41,11,19,9,3,4,Resolved,12.18,2026-06-14 22:22:41,2026-06-14 22:23:11,2026-06-14 22:32:41,2026-06-14 22:23:41,2026-06-14 22:37:41
