ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
35d6dda4-231d-4e60-b7a3-e1554dd7e7a9,b5478aae-edfd-4ca5-882f-d8aedfdd60d6,339,89,42,4,7,1,1,Closed,239.78,2026-06-13 18:13:06,2026-06-13 18:13:37,2026-06-13 19:12:06,2026-06-13 18:14:06,2026-06-13 18:28:06
c075647d-7837-4115-8666-8ee1d47c68df,747bae52-4abd-4921-9d33-fa3bb29f10a4,326,44,13,16,4,2,2,Closed,0.0,2026-06-13 18:44:48,2026-06-13 18:46:49,2026-06-13 18:51:48,2026-06-13 18:45:48,2026-06-13 18:59:48
c0bdc050-3444-4235-89ad-11517ac50dca,fe0afa5c-ce77-4655-a639-b6917ff72c3e,155,11,45,1,2,1,1,Closed,41.83,2026-06-13 18:21:54,2026-06-13 18:29:27,2026-06-13 18:36:54,2026-06-13 18:22:54,2026-06-13 18:36:54
dba835f3-342e-4e75-bf5d-2f45fa83040f,adcf66eb-edba-4893-81df-7353cc6c2e9b,209,60,10,10,7,2,3,Resolved,0.0,2026-06-13 19:40:53,2026-06-13 19:41:27,2026-06-13 19:42:53,2026-06-13 19:41:53,2026-06-13 19:55:53
b1060acd-321a-42c5-9b3b-260e7e98d6f2,d558d01b-6de5-4e6f-8a73-b7072a38e120,414,95,10,11,10,1,4,Closed,0.0,2026-06-13 17:35:44,2026-06-13 17:36:31,2026-06-13 18:29:44,2026-06-13 17:36:44,2026-06-13 17:50:44
d71b94ad-50a9-4301-83d3-88c55d876160,a20d68e4-93c1-4db9-88b0-cfe56e82abb7,149,100,48,22,3,3,3,Closed,0.0,2026-06-13 17:52:42,2026-06-13 17:53:20,2026-06-13 17:59:42,2026-06-13 17:53:42,2026-06-13 18:07:42
e50f9e1b-75da-45a3-8ca7-db0f1d589cb4,4d083354-06d1-4a01-8f3a-b6d07be78fca,14,45,49,29,2,3,1,Closed,0.0,2026-06-13 18:58:44,2026-06-13 18:59:18,2026-06-13 19:01:44,2026-06-13 18:59:44,2026-06-13 19:13:44
70012fa6-58f0-448b-95a4-bc1631e7c91f,aead8d45-5783-4260-b33f-98299c538edb,389,61,24,22,8,3,2,Closed,90.16,2026-06-13 17:53:22,2026-06-13 17:53:36,2026-06-13 18:08:22,2026-06-13 17:54:22,2026-06-13 18:08:22
83d992df-e293-4132-8bae-13212b43686b,a5c56213-bd4f-42dd-9e7c-ee83fcd26a04,286,11,54,22,2,3,1,Closed,0.0,2026-06-13 19:38:38,2026-06-13 19:39:09,2026-06-13 19:49:38,2026-06-13 19:39:38,2026-06-13 19:53:38
cacc1dfe-8804-436b-89e9-f036646d64e2,55fd51bc-fb94-4ecb-82e0-80d0a4fb986d,493,2,53,19,10,1,1,Resolved,0.0,2026-06-13 18:35:45,2026-06-13 18:36:32,2026-06-13 19:06:45,2026-06-13 18:36:45,2026-06-13 18:50:45
c672eaa6-f88c-4fa3-a85f-0a71d70ae688,9a14deb5-63a3-4e73-a727-a2508c986abc,296,31,33,12,6,1,1,Resolved,79.35,2026-06-13 19:34:11,2026-06-13 19:43:28,2026-06-13 19:45:11,2026-06-13 19:35:11,2026-06-13 19:49:11
b40bb459-6b5a-4b39-80ab-079889dd1544,464029e2-ee24-4f31-84c9-b7dfae8fa3f2,105,17,22,15,3,2,3,Resolved,12.54,2026-06-13 19:27:51,2026-06-13 19:28:36,2026-06-13 19:31:51,2026-06-13 19:28:51,2026-06-13 19:42:51
