ticket_id,order_id,customer_id,driver_id,restaurant_id,agent_id,reason_id,priority_id,channel_id,status,refund_amount,created_at,first_response_at,resolved_at,sla_first_due_at,sla_resolve_due_at
bc115ede-80a1-47bb-8268-3df68dab213e,a1c08514-d315-4320-99e7-cf2584d1c7cd,48,54,10.0,24,2,3,3,Resolved,34.47,2026-06-18 17:15:56,2026-06-18 17:16:41,2026-06-18 18:13:56,2026-06-18 17:16:56,2026-06-18 17:30:56
1046009d-2db2-4175-aa22-8e938b3b2e96,706930ef-b002-4183-9b97-14903170b07f,401,99,45.0,1,3,3,1,Closed,0.0,2026-06-18 18:47:37,2026-06-18 18:47:47,2026-06-18 19:00:37,2026-06-18 18:48:37,2026-06-18 19:02:37
19398d27-ae52-4262-b2b0-e70be4857131,9d96458a-0d75-4862-8ff2-7683324de945,423,90,37.0,10,1,3,4,Closed,14.79,2026-06-18 17:59:36,2026-06-18 18:00:03,2026-06-18 18:09:36,2026-06-18 18:00:36,2026-06-18 18:14:36
48587453-163b-469e-a959-c1c45bf8a57f,753ed4a7-fc2d-4fa1-bc16-ea8d40d1306c,168,17,32.0,8,7,3,3,Closed,134.05,2026-06-18 18:23:02,2026-06-18 18:23:41,2026-06-18 18:38:02,2026-06-18 18:24:02,2026-06-18 18:38:02
9fc0c4de-0865-460a-b191-1b79983072cd,d1a487aa-244e-4806-9152-95b468142845,99,17,2.0,13,7,1,1,Closed,0.0,2026-06-18 18:01:11,2026-06-18 18:01:37,2026-06-18 18:11:11,2026-06-18 18:02:11,2026-06-18 18:16:11
37f72b0e-5baa-4bb7-9991-91c1b4f77591,190d607e-003c-4e07-a50d-9e8f9f935758,426,13,32.0,18,5,2,1,Resolved,0.0,2026-06-18 18:01:44,2026-06-18 18:05:22,2026-06-18 18:11:44,2026-06-18 18:02:44,2026-06-18 18:16:44
3994be0e-a560-4328-9bb6-b3cc5e39ea99,661795ac-40b6-4511-a884-cad9a5baf2f5,306,57,23.0,29,1,2,4,Resolved,6.98,2026-06-18 18:32:30,2026-06-18 18:33:01,2026-06-18 18:38:30,2026-06-18 18:33:30,2026-06-18 18:47:30
2d24e5ff-abb8-42aa-925f-552f933159e1,bf829a03-5fc6-4e16-94f1-1cb7d2394f18,498,91,16.0,29,3,2,3,Closed,85.4,2026-06-18 19:00:30,2026-06-18 19:01:05,2026-06-18 19:30:30,2026-06-18 19:01:30,2026-06-18 19:15:30
b176254b-dd35-41a1-99c7-0e151a438339,72235df8-e0a2-4259-af84-853aa9bc9623,298,33,53.0,4,2,1,1,Resolved,90.51,2026-06-18 18:53:33,2026-06-18 18:54:28,2026-06-18 18:58:33,2026-06-18 18:54:33,2026-06-18 19:08:33
962c4641-70c0-42a2-ae02-f75e9daca4a1,62abe201-3d46-48da-9b6e-cb5126a50687,410,84,46.0,15,1,2,2,Resolved,0.0,2026-06-18 18:11:22,2026-06-18 18:19:23,2026-06-18 18:20:22,2026-06-18 18:12:22,2026-06-18 18:26:22
da1db4d7-664c-4ac1-84ec-383ae4afa25b,c6d0fa04-84d8-4e22-b6c6-b7455938e942,107,65,53.0,7,2,3,1,Closed,0.0,2026-06-18 18:59:29,2026-06-18 19:00:02,2026-06-18 19:02:29,2026-06-18 19:00:29,2026-06-18 19:14:29
e4ca5165-2981-4aba-a624-22ca2e32c6c2,8ebf6ab6-21bb-49a8-ba11-42028fe19a8d,263,91,17.0,5,9,3,2,Resolved,5.75,2026-06-18 18:18:18,2026-06-18 18:19:09,2026-06-18 19:20:18,2026-06-18 18:19:18,2026-06-18 18:33:18
b6145dd2-6329-49ad-aeb3-4d4f8c791403,345876c6-9d9c-4486-a55b-b3dc3874184c,68,5,51.0,30,1,2,4,Closed,0.0,2026-06-18 19:00:13,2026-06-18 19:05:25,2026-06-18 19:20:13,2026-06-18 19:01:13,2026-06-18 19:15:13
b5fcfcbc-383d-48ad-b371-04dd33afcc27,ee3e438a-706e-4e2b-a942-de92f81f4900,3,21,16.0,13,8,3,3,Closed,154.35,2026-06-18 18:56:02,2026-06-18 18:56:45,2026-06-18 19:01:02,2026-06-18 18:57:02,2026-06-18 19:11:02
df3cf7c8-9b5e-4024-9f69-179cb45a0156,b6824b0f-34ca-4e9e-a236-1ba0576aa742,422,61,92533.0,27,5,2,4,Resolved,0.0,2026-06-18 19:40:37,2026-06-18 19:40:58,2026-06-18 19:49:37,2026-06-18 19:41:37,2026-06-18 19:55:37
34eccd48-a0ea-4ae4-9f0c-b4c89d95fb05,5635b63f-7aaa-42e3-a9ea-792ee118f5f2,331,74,23.0,7,1,2,1,Resolved,8.79,2026-06-18 18:00:27,2026-06-18 18:07:52,2026-06-18 18:12:27,2026-06-18 18:01:27,2026-06-18 18:15:27
